tag,headline,summary,author,date,page
xrp,XRP Cryptocurrency Now Down 90% From 2018 Price High,"XRP, the world's third-largest cryptocurrency by market capitalization, fell to its lowest price of 2018 on Tuesday.",Markets,2018-08-14,54
xrp,"XRP, Litecoin Fall to Lowest Prices Yet Seen in 2018","The price of XRP and Litecoin, two of the world's largest cryptocurrencies, fell to new 2018 lows on Wednesday.",Markets,2018-08-08,54
xrp,AlphaPoint Helps Launch XRP-Based Cryptocurrency Exchange,"Cryptocurrency services firm AlphaPoint is powering a new decentralized exchange, the company announced Monday.",Markets,2018-07-31,54
xrp,"Ripple Report: XRP Sales Dropped 56% in Q2, But Customer Base Grew","Ripple's sales of the XRP cryptocurrency fell 56 percent to $73.53 million in Q2, but the firm gained more customers, its latest report says.",Markets,2018-07-24,54
xrp,Ripple Taps Facebook Payments Exec for Business Development Role,"Ripple said today that it will have Kahina Van Dyke, who previously worked at Facebook, as its new senior VP of business and corporate development.",Markets,2018-07-11,54
xrp,Another Ripple Lawsuit Claims XRP Is A Security,A third investor in three months is suing Ripple on grounds that the XRP cryptocurrency is a security issued by the firms.,Markets,2018-07-05,54
xrp,Below $0.50: XRP Prices Fall to New 2018 Lows,XRP and other well-known crypto assets are sitting on dangerous grounds as they print new price lows not seen since 2017.,Markets,2018-06-29,54
xrp,Ripple CEO Defends XRP's Utility at Fintech Conference,"""Let's be clear: Ripple is different than XRP,"" said Ripple head Brad Garlinghouse during day two of CB Insights' Future of Fintech conference.",Markets,2018-06-21,54
xrp,Another Investor Lawsuit Claims XRP Is a Security,A new lawsuit claims XRP is a security controlled by Ripple.,Markets,2018-06-08,54
xrp,Hackers Demand $1 Million in XRP After Bank Data Theft,"Hackers who stole personal information on 90,000 Canadian bank users have demanded $1 million in Ripple's XRP to not release the data trove.",Markets,2018-05-30,54
xrp,British FX Firm Currencies Direct Pilots Ripple Tech,Foreign exchange brokerage Currencies Direct successfully completed several international transfers using Ripple's xRapid product.,Tech,2018-05-29,55
xrp,Payments Platform Uphold Completes XRP Ledger Integration,"Digital payments startup Uphold has completed its integration with the XRP ledger, it announced Thursday.",Markets,2018-05-24,55
xrp,"Revolut App Adds XRP, Bitcoin Cash to Crypto Options","Mobile banking app Revolut now lets users buy, sell and hold Ripple's XRP and bitcoin cash, in addition to bitcoin, litecoin and ether.",Markets,2018-05-24,55
xrp,"At Ripple's Snoop Dogg Party, A Search for XRP","So what we get drunk? So what we smoke weed? We're just having fun, something something XRP.",Markets,2018-05-19,55
xrp,Ripple Launches 'Xpring' Initiative to Invest in XRP-Focused Startups,"Ripple has launched an initiative to provide financial assistance to ""serious"" startups and projects – as long as they boost its own ecosystem.",Markets,2018-05-15,55
xrp,Ripple: XRP Pilot Cuts Payment Fees Up to 70%,Ripple's xRapid pilot program results found that customers saved both money and time when compared to traditional cross-border transactions.,Markets,2018-05-10,55
xrp,Investor Sues Ripple Alleging 'XRP Is a Security',"An investor is suing Ripple Labs, claiming that XRP is a security pertaining to the startup.",Markets,2018-05-04,55
xrp,Ripple Says Sales of XRP Cryptocurrency Rose 83% In Q1,"While XRP's price has fallen since the end of the year, Ripple's sales of the cryptocurrency are stronger than ever.",Markets,2018-04-26,55
xrp,Snoop Dogg to Perform at Ripple's Blockchain Week NYC Party,Snoop Dogg will perform at Ripple's Community Night during this year's Blockchain Week in May.,Markets,2018-04-24,55
xrp,Ripple Invests $25 Million of XRP in Blockchain Capital Fund,Ripple has invested $25 million of its XRP token into a fund created by notable industry venture capital firm Blockchain Capital.,Markets,2018-04-11,55
xrp,Is XRP a Security? Major Ripple Debates Explained,"Ripple has been on a tear this year, but its popularity is bringing back old debates around what its distributed ledger tech is all about.",Markets,2018-04-08,56
xrp,An XRP ICO? It's On Whether Ripple Likes It or Not,"Turns out you can launch an ICO on Ripple's distributed ledger, and one small Brazilian company is ready to test it out.",Markets,2018-04-05,56
xrp,Major Cryptocurrencies Are Hitting 2018 Lows Today,"Ripple's XRP, ether and bitcoin cash have all hit fresh lows for the year, amid broader crypto market weakness.",Markets,2018-03-29,56
xrp,Uphold Adds Buy and Sell Options for Ripple's XRP,Digital payments startup Uphold announced Wednesday that it has added support for Ripple’s XRP cryptocurrency.,Markets,2018-03-28,56
xrp,Why Coinbase Won't Add New Cryptos Anytime Soon,"Adding new cryptocurrencies is a ""top priority"" for Coinbase, and it's becoming more clear how the exchange makes decisions about which to support.",Markets,2018-03-26,56
xrp,Ripple's XRP Might Be the Next Big Crypto Futures Market,A little-known British crypto company has already turned XRP futures into a budding business worth over $30 million a month.,Markets,2018-03-20,56
xrp,How XRP's Tech Differs from Other Crypto Assets,What is XRP? How is it different from bitcoin? CoinDesk looks at the tech behind the crypto market's third-largest asset.,Markets,2018-03-11,56
xrp,Twitter Pledges Action on Crypto Scams After Account Bans,It's unclear how Twitter identifies which accounts to penalize for propagating cryptocurrency scams.,Markets,2018-03-06,56
xrp,XRP Outlook Sours as Coinbase Quashes Listing Rumor,The rumor-driven rally in Ripple's XRP rapidly dissolved after Coinbase said it does not intend to list the cryptocurrency on its platfroms.,Markets,2018-03-06,56
xrp,"'No Decision' on New Assets, Coinbase Says Amid Ripple Rumors",Coinbase announced Monday that it was not adding any new assets to either its GDAX or Coinbase exchange platforms.,Markets,2018-03-05,56
xrp,How XRP Fits Into Ripple's Payments Products Explained,"While interest in XRP continues, confusion remains about how the cryptocurrency interacts with Ripple's products. CoinDesk explains.",Markets,2018-03-04,57
xrp,Payment Provider Fleetcor to Pilot Ripple's XRP Cryptocurrency,"Workforce payment services provider Fleetcor has announced a pilot using xRapid, a product powered by Ripple's XRP cryptocurrency.",Markets,2018-03-01,57
xrp,Ripple Papers Pledge New Start for $40 Billion XRP,"Ripple, the startup behind the world's third-largest cryptocurrency, has released two white papers that it hopes will move the technology forward.",Markets,2018-02-21,57
xrp,UAE Remittance Firm Partners With DLT Startup Ripple,A remittance firm based in Abu Dhabi has inked a new partnership with distributed ledger startup Ripple.,Markets,2018-02-12,57
xrp,Ripple's XRP Worst Hit By January Market Decline,"Large-cap cryptocurrencies may have had a stellar 2017, but 2018 hasn't been so kind – with several being worst hit.",Markets,2018-02-03,57
xrp,Santander to Roll Out Ripple-Powered App in 4 Countries,Santander UK is working with Ripple to allow customers to make international payments using a new mobile app.,Markets,2018-02-02,57
xrp,Back at $1: Ripple's XRP Retreats Amid Market Sell-off,"Down to a two-week low, Ripple's XRP token is taking a beating amid a broad losses across the cryptocurrency markets.",Markets,2018-02-01,57
xrp,In Their Own Words: Real Companies Talk Ripple XRP Pilots,"Coming off several weeks of intense criticism enterprise blockchain startup Ripple has revealed several clients using its native cryptocurrency, XRP.",Markets,2018-01-29,57
xrp,Two More Companies Sign On to Test Ripple's XRP in xRapid Pilots,"IDT Corporation and Mercury FX announced Wednesday that they would pilot Ripple's XRP token to facilitate real-time, low-cost international transfers.",Markets,2018-01-24,57
xrp,Why This Startup Took Part of Its Venture Funding in XRP,"Announced Tuesday, the investment by Ripple executives in Omni feels ill-timed as the price of the coin has fallen more than 40 percent.",Markets,2018-01-17,57
xrp,Most of the World's Biggest Cryptocurrencies Are Down Today,"It's been a day of major losses so far across the cryptocurrency markets, with the top 20 all in the red and a big chunk knocked off the total value.",Markets,2018-01-16,58
xrp,MoneyGram to Pilot Ripple's XRP Token,International money-remittance firm MoneyGram is partnering with Ripple to test the startup's XRP token for international payments.,Markets,2018-01-11,58
xrp,Could XRP's Frenzied Rise Herald Future Growth?,Ripple's recent price rise could lead to a self-fulling cycle of appreciation for the cryptographic asset.,Markets,2018-01-06,58
xrp,Ripple Claims 3 Big Money Transfer Firms Will Use XRP in 2018,"In a tweet late Thursday night, Ripple stated that three of the top five money transfer businesses will begin using its XRP cryptocurrency in 2018.",Markets,2018-01-05,58
xrp,No New Crypto: Coinbase Squashes Exchange Listing Rumors,"In a blog post, Coinbase announced it would not be adding any new tokens to its exchange, putting to rest rumors that XRP was a candidate for listing.",Markets,2018-01-04,58
xrp,$100 Billion Controversy: XRP's Surge Raises Hard Questions for Ripple,"Ripple has a complicated relationship with its native cryptocurrency XRP, one that critics contend many recent buyers of the token may not understand.",Markets,2018-01-04,58
xrp,Ripple's XRP Token Sets All-Time Price High Above $3,"Ripple hit a new all-time-high above $3 today, up more than 200 percent from its value just a week ago.",Markets,2018-01-03,58
xrp,Crypto Market Sets New High as Bitcoin Dominance Drops to Historic Low,The cryptocurrency market sets all-time-high above $660 billion while bitcoin dominance dropped to its historic low.,Markets,2018-01-02,58
xrp,The Death of the ICO (And 4 Other 2018 Predictions),"The year of interoperability? Or enterprise digital asset adoption? Both futures might be on the table for 2018, according to Ripple's CTO.",Markets,2017-12-26,58
xrp,Crypto Market Sheds Billions as Top 100 Assets Down,"It's a down day for the cryptocurrency markets, with gains in sight, data reveals.",Markets,2017-12-22,58
xrp,Ripple Price Passes Historic $1 Milestone,"The price of Ripple's XRP token has passed a dollar for the first time in its history, thanks to a boost from Asian traders.",Markets,2017-12-21,59
xrp,TechCrunch Founder Arrington Raising $100 Million XRP Fund,TechCrunch founder and Silicon Valley staple Michael Arrington has announced his newest venture – an XRP-denominated crypto hedge fund.,Markets,2017-11-28,59
xrp,American Express Opens First Blockchain Corridor With Ripple Tech,"American Express just had its ""Charles Lindbergh moment,"" using Ripple's blockchain to connect Santander clients in Europe and the U.S.",Markets,2017-11-16,59
xrp,"Ripple Price Outlook Positive on Korean Volume, Analyst Prediction",Ripple's XRP cryptocurrency has gained 10 percent in the last 24 hours amid keen Asian trading and bullish price predictions.,Markets,2017-11-03,59
xrp,100 and Counting: Ripple Adds New Members to Distributed Ledger Network,"Ripple has added nine new members to cross-border payment solution RippleNet, bringing the number of clients over 100.",Markets,2017-10-10,59
xrp,"Ripple Price Consolidates, But Could It 'Swell' Higher?",Price action and historical analysis suggests brighter days ahead for the XRP/USD exchange rate.,Markets,2017-10-04,59
xrp,Ripple's XRP Price Climbs 40% on Surge in Korean Trading,"The price of XRP, the cryptocurrency of the Ripple network, rose more than 40% today.",Markets,2017-08-22,59
xrp,"Ripple Confirms China Expansion Plans, Shoots Down Alibaba Rumor","Rumors are flying about Ripple's China expansion. Ripple elaborated on plans for the country, and shut down speculation they're working with Alibaba.",Markets,2017-08-15,59
xrp,Ripple Reports Uptick in Investor XRP Interest as Sales Triple in Q2,A new report from Ripple suggests institutional investors are increasingly interested in its native cryptocurrency.,Markets,2017-07-20,59
xrp,Ripple's Distributed Ledger Network Passes 50-Validator Milestone,Swift competitor Ripple has grown its network to include nearly 60 validator nodes for ensuring the accuracy of the network.,Markets,2017-07-17,59
xrp,Ripple's XRP: Giving the Third-Largest Cryptocurrency a Second Look,"Amidst a broader uptick in interest in crypto assets, is XRP worth a look? A long-time bitcoin investor shares his view.",Markets,2017-07-09,60
xrp,Bitcoin Price Hits 10-Day Low As Crypto Markets Tumble,Bitcoin prices continued to edge lower Wednesday after setting a new all-time high. Other cryptocurrencies saw a similar shift into the red.,Markets,2017-06-14,60
xrp,A Counterargument to the Value Proposition of Ripple's XRP Token,"With the price of Ripple's XRP rising, Factom's Piotr Piasecki offers a valuation based on the underlying protocol and the token's desired utility.",Markets,2017-06-04,60
xrp,Ripple's XRP Token Sets New All-Time Price High,"Ripple's native cryptocurrency XRP extended gains today, rising to fresh all-time highs amid what has been a torrid period of price growth.",Markets,2017-05-16,60
xrp,Ripple Pledges to Lock Up $14 Billion in XRP Cryptocurrency,"Reacting to concerns that Ripple might flood the market with billions in XRP, the company will voluntarily put the funds behind clock and key.",Markets,2017-05-16,60
xrp,Use or Speculation: What's Driving Ripple's Price to All-Time Highs?,Is XRP's recent price rally the result of Ripple's recent progress or 'pump and dump' traders? Ripple's CEO weighs in.,Markets,2017-04-06,60
xrp,Ripple Prices Rise to Hit 2-Year High,"The price of XRP, the cryptocurrency underlying the Ripple network, hit a two-year high earlier today.",Markets,2017-03-31,60
xrp,Follow the Leader: Analyzing Cryptocurrency Price Correlations,Is there a correlation between the price movements of bitcoin and other digital currencies? CoinDesk dives into these relationships.,Markets,2017-03-25,60
xrp,Ripple Prices Surge to 4-Month High,"The price of Ripple's XRP token surged to a more-than four-month high overnight, sparking trader notice.",Markets,2017-03-23,60
xrp,Bitstamp to Launch New Ripple Trading Pairs,"Bitstamp is launching new markets for Ripple’s XRP digital asset, offering trading pairs for USD and euros.",Markets,2017-01-10,60
xrp,Not Just Bitcoin: The Top 7 Cryptocurrencies All Gained in 2016,CoinDesk contributor Frederick Reese gives an overview of trends in the digital currency and digital asset markets during 2016.,Markets,2016-12-31,61
xrp,The Case for Ripple in the Age of Big Bank Blockchains,"CoinDesk profiles distributed ledger startup Ripple's recent market strategy for XRP, the digital asset, in the face of new competitors.",Markets,2016-03-02,61
xrp,Ripple: Distributed Ledger Tech Can Save Banks 42% on Payments,A new Ripple Labs report claims banks using XRP as a bridge currency could save up to 42% on costs today.,Markets,2016-02-23,61
xrp,Japan's SBI Holdings Teams With Ripple to Launch New Company,"SBI Holdings, the financial services business division of Japan’s SBI Group, has announced it is creating a new company with Ripple.",Markets,2016-01-29,61
xrp,"Jed McCaleb, Ripple Labs Strike Deal to Avoid 9 Billion XRP Sell-Off",Ripple Labs has reached an agreement to prevent co-founder and Stellar creator Jed McCaleb from quickly liquidating his XRP holdings.,Markets,2014-08-14,61
xrp,Ripple Price Rebounds After CEO Pledges 7 Billion XRP Donation,Ripple CEO Chris Larsen has committed to donate large portion of the digital currency he owns to the underbanked.,Markets,2014-05-27,61
xrp,Price of Ripple Plummets as Co-Founder Plans 9 Billion XRP Selloff,"Jed McCaleb, co-founder of Ripple Labs, has announced the sale of his sizable stake in the platform's native currency.",Markets,2014-05-22,61
