date,headline,summary
2025-04-25,ICHI launches ‘Decentralized Monetary Authority’ for stablecoin issuance ,"The ICHI ecosystem has attracted several high-profile partners, including Solana, Moonbeam, SushiSwap, 1inch Network, Loopring and Bancor."
2025-04-25,Analyst says DeFi and stablecoins held up well as crypto markets imploded,DeFi showed tremendous strength during last week’s sell-off as DEX activity and stablecoin stability prove the sector may be ready for mass adoption.
2025-04-25,Tether mints more coins to break $60 billion market cap,"Massive volatility on crypto markets has been always associated with an uptick on stablecoin markets, a Tether exec noted."
2025-04-25,Crypto crash sees centralized stablecoins retain pegs while algorithmic tokens suffer,"The bloody crypto market crash has seen the number of stablecoins on exchanges tag new all-time highs, but algorithmic stable token hodlers are suffering. "
2025-04-25,"'Crypto regulatory crackdown is starting' but it’ll be OK, says Avanti CEO",Caitlin Long has stated she is optimistic about the crypto regulations that are taking shape in the United States as the focus is on taxation and compliance.  
2025-04-25,Cryptocurrency derivative exchange launches worldwide trading contest,"A crypto derivative exchange has launched its first-ever trading contest, and is encouraging users to showcase their strategies in front of a global audience."
2025-04-25,"BTC sinks below $40K, Bitcoin inflows to centralized exchanges surge",High Bitcoin inflows to centralized exchanges have prompted predictions of further bearish momentum on social media.
2025-04-25,Caitlin Long reveals the 'real reason' people are selling crypto ,"""Markets now can safely predict Bitcoin and crypto prices will likely exhibit high correlation with credit markets,"" said Long."
2025-04-25,Tether discloses full reserve breakdown for the first time ,"Cash, cash equivalents, other short-term deposits and commercial paper make up 75.85% of Tether’s proven reserves as of March 31."
2025-04-25,Glassnode predicts BTC rally as stablecoin supply tags record highs,"Tether, USD Coin, Binance USD, and DAI are now worth more than $78 billion combined. "
2025-04-25,Dogecoin passes Tether's market cap following eToro integration ,The news also comes as DOGE proponent Elon Musk is expected to pump the token price during his Saturday Night Live appearance this week.
2025-04-25,Euro-pegged stablecoin at heart of DeFi protocol that’s taking on Tether,"A rebranded crypto platform has launched a decentralized stablecoin that’s pegged to the euro, and says this asset will be crucial in encouraging the next wave of adoption."
2025-04-25,"The way of the stablecoin: A journey toward stability, trust and decentralization ","Stablecoins backed by fiat and other assets are increasingly gaining popularity, with many more solutions being brought onto the market each year."
2025-04-25,Biggest one day USDC print in history marks lowest Bitcoin dominance in years ,"The $3 billion USDC influx puts the total supply of the stablecoin at around $14,4 billion, reaching over a quarter of Tether's market cap."
2025-04-25,"Tether’s reserves are fully backed, according to latest assurance opinion  ","“The group’s consolidated assets exceed its consolidated liabilities,” Moore Cayman wrote of Tether Holdings Limited. "
2025-04-25,Tether’s market cap hits $50B as stablecoin adoption grows,"The 50 billionth USDT token has been minted, Tether has confirmed.  "
2025-04-25,"Tether gets Coinbase’s seal of approval, will list on pro offering",Coinbase seems to be signaling that the Nasdaq-listed crypto exchange is not concerned about the stablecoin's regulatory issues.
2025-04-25,Tether launches on Hermez rollup as Ethereum starts falling behind,"Ethereum is starting to lose ground to its competitors for USDT usage, and Hermez may help to fix that."
2025-04-25,Bitcoin bulls are confident even as a key BTC price metric hits a new low,"Bitcoin’s long-to-short ratio has dropped to a five-month low, but bears are not taking the bait, suggesting bulls are still in control of BTC price. "
2025-04-25,Tether's market cap is growing at a near-record pace,The market cap of USDT swelled by 1 billion over nine days.
2025-04-25,Expert: Digital Yuan Will Have a Hard Time Displacing Tether in Asia,"China’s CBDC wants to displace the U.S. dollar, but Genesis Block’s Charles Yang believes it doesn’t offer a compelling alternative to USDT."
2025-04-25,"Privacy should be at the core of CBDCs, says Boston Fed research director",Privacy should be a key talking point from the beginning of CBDC development.
2025-04-25,On Solid Ground: Stablecoins Thriving Amid Financial Uncertainty,The state of stablecoins: Demand for stablecoins continues to grow amid financial uncertainty.
2025-04-25,Stablecoin On-Chain Activity Explodes as Bitcoin Breaks $11K,"The on-chain activity for market-leading stablecoins Tether, DAI and USDC exploded as Bitcoin breached the $11,000 plateau."
2025-04-25,Tether Exchange Inflow Reached 8-Month High as Bitcoin Rallied to $11K,"As Bitcoin price surged above $10K, USDT exchange inflows reached an 8-month high."
2025-04-25,Third OKEx Trading Contest Offers $150K in Prizes,The OKEx crypto exchange will host its third Elite Team Trading Contest starting from August 10.
2025-04-25,Tether’s Gold-Backed Stablecoin in Demand as Commodity Hits ATH,"The price of gold and Tether’s XAUT rallied to more than $1,900 today, a value not seen since September 2011."
2025-04-25,Stablecoin Issuers Be Warned: New York AG’s Arm Is Long,"New York’s State attorney general has wide latitude to investigate a foreign entity like iFinex, said a NY appeals court."
2025-04-25,Tether Jumps to $10 Billion Market Capitalization,Tether has reached $10 billion in market capitalization as growth in 2020 picked up.
2025-04-25,Ethereum ‘Flippens’ Bitcoin to Become the Most Used Blockchain,Increasing stablecoin use and the rise of DeFi has made Ethereum the most used blockchain.
2025-04-25,Sizable Portion of Tether’s $4.5B Growth Comes from Exchange Fiat,"Tether rose quickly to $9.1 billion in 2020 as supply doubled since March, but some of that is old money being repurposed into USDT."
2025-04-25,Tether CTO: ‘USDT Will Continue to Exist Alongside CBDCs’,"With a market cap over $10B, Tether isn’t likely to be displaced by any central bank digital currency according to Paolo Ardoino."
2025-04-25,3 Key On-Chain Metrics May Explain Chainlink's Meteoric Rise,"1,500% growth in the number of active addresses and a few other key indicators may explain the metric rise of Chainlink’s LINK token in 2020."
2025-04-25,Focus on USDT and DeFi as 5-Year Anniversary of Ethereum Approaches,"Five years following the launch of ETH in 2015, and the future of the blockchain may lay in DeFi and USDT, according to industry experts."
2025-04-25,Tether Blacklists 39 Ethereum Addresses Worth Over $46 Million,"Just after 100,000 in USDC were blacklisted by Centre, Tether blacklists 46 million Tether in Ethereum addresses."
2025-04-25,Unite to Succeed: Swiss Stablecoin Association Hopes to Break the Ice,The new World Stablecoin Association hopes to create a united front for the sector to tackle regulatory concerns and drive collaboration.
2025-04-25,New York Court Rejects Bitfinex Appeal Over $850M in Lost Funds,New York’s Supreme Court has rejected Bitfinex and Tether’s appeal in the ongoing dispute between the firms and the NY Attorney General over $850 million in lost funds.
2025-04-25,"Fed Chair says stablecoins need stricter regulation, speaks on CBDC",Powell stated that stablecoins need stricter regulations if they are to be part of the payment universe.
2025-04-25,TRX in Trouble? Binance Moves $300M Tether From Tron to Ethereum,Does this week’s 300 million USDT migration from the Tron to Ethereum blockchain mean trouble is brewing for TRX?
2025-04-25,"Tether Crosses $10B, Leaving Competing Stablecoins in the Dust","Tether, USD Coin, and Binance USD have posted triple-figure market cap growth this year."
2025-04-25,OKEx Announced The Listing of Compound DeFi Protocol's COMP Token,COMP spot trading against USDT started at 6 AM UTC today.
2025-04-25,JPMorgan’s Blockchain Offshoot Kadena Gets First Ever Token Listing,"Kadena preps its first ever listing on Bittrex Global, with initial trading pairs including Bitcoin and Tether."
2025-04-25,Europe-Focused Crypto Exchange Vows to Offer Favorable Terms for Users,"A crypto exchange has its sights set on making an impact in the U.K. and across Europe — offering GBP and EUR trading pairs, and low fees."
2025-04-25,$10M Investment From Tether Won’t Change Celsius’ Mission of Sharing,"Alex Mashinksy says that new equity investors, including Tether, will have no say in Celsius’ mission of sharing 80% of profit with its users."
2025-04-25,Expert: News of Chinese Banks' Crypto Crackdown Greatly Exaggerated,"Last Monday, Chinese media reported that police in Guangdong froze thousands of bank accounts belonging to over-the-counter traders."
2025-04-25,Turkish Real Estate Firm Antalya Homes Now Supports Bitcoin Payments,Turkish real estate firm Antalya Homes announced that its customers can now pay for properties listed on its platform with Bitcoin.
2025-04-25,Bitcoin Market Dynamics See Change After BTC Reward Halving,"One month after the Bitcoin halving, several key factors seem to point to a pivotal change in the BTC market and investor behavior."
2025-04-25,"Coinbase Unveils USDT Custody, Then Deletes Announcement ","Coinbase's institutional custody platform tweeted out a Tether (USDT) support unveiling, only to subsequently delete the tweet. "
2025-04-25,Report: Less Than 6 Accounts Control 80% of Wealth on Top Stablecoins,A report by CoinMetrics has found at least 80% of the entire capitalization of five top stablecoin projects is held in less than six accounts on each respective network.
2025-04-25,"Bloomberg BTC Bombshell, Coinbase Fury, Ether vs. Tether: Hodler’s Digest, June 1–7","Bloomberg thinks Bitcoin could return to record highs of $20,000 this year, but warns Ether may not be the world’s second-biggest cryptocurrency for much longer."
